id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
11818,I,1.2,0.875,0.3,14.7133905,8.34892775,2.99087225,3.8271825,8.0
11819,F,1.5,1.15,0.4625,25.61377325,8.46232575,6.1518415,9.07184,22.0
11820,I,1.4875,1.15,0.35,24.28134675,12.757275,4.86193925,6.80388,10.0
11821,M,1.675,1.35,0.4125,41.7075555,18.937466,8.34892775,12.2186345,11.0
11822,F,0.925,0.725,0.25,6.30776375,2.721552,1.2757275,2.26796,7.0
11823,F,1.5375,1.2125,0.375,36.95357325,17.61921425,7.3425205,9.355335,9.0
11824,F,1.45,1.15,0.3,26.43590875,12.09106175,6.50621025,7.087375,9.0
11825,F,1.55,1.225,0.4125,33.8776525,14.5999925,7.27164675,9.4970825,12.0
11826,I,0.85,0.675,0.225,5.3013565,2.19708625,1.1623295,1.8427175,6.0
11827,M,1.2875,0.9625,0.35,18.24290325,8.788345,3.98310475,5.159609,10.0
11828,M,1.575,1.2375,0.575,37.194544,13.19669225,7.4559185,11.90679,16.0
11829,I,1.3,1.0,0.3125,17.50581625,8.40562675,3.9405805,5.159609,9.0
11830,M,1.3,1.0,0.325,18.824068,8.391452,3.7704835,5.2446575,10.0
11831,F,1.325,1.025,0.3625,20.76600875,9.808927,4.082328,6.0951425,11.0
11832,M,1.5625,1.225,0.4,33.55163325,13.99047825,7.27164675,9.42620875,9.0
11833,M,1.5,1.125,0.3875,29.313383,14.72756525,6.05261825,6.42116175,9.0
11834,M,1.4,1.0625,0.4,25.0326085,10.98543125,5.42892925,7.597666,9.0
11835,F,1.4,1.075,0.375,24.84833675,10.1207715,5.40057975,7.93786,10.0
11836,F,1.5125,1.2125,0.425,27.37144225,11.453198,6.5487345,8.6465975,13.0
11837,I,1.0375,0.7625,0.25,8.5331995,3.86970675,1.88524175,2.26796,7.0
11838,M,1.575,1.25,0.3875,30.1922175,14.10387625,6.90310325,8.0796075,10.0
11839,F,1.25,0.9375,0.3375,17.95940825,6.7755305,3.84135725,6.23689,13.0
11840,F,1.55,1.225,0.4125,34.0477495,17.22232125,6.08096775,7.98038425,10.0
11841,M,1.5,1.1375,0.425,33.4807595,13.87708025,8.94426725,9.07184,9.0
11842,I,1.325,1.0375,0.35,21.829115,9.6671795,5.1312595,6.0951425,13.0
11843,F,1.4125,1.1,0.375,25.35862775,11.18387775,5.76912325,7.2291225,10.0
11844,F,1.625,1.3,0.45,47.513762,21.02115425,11.4248485,10.489315,9.0
11845,I,0.8125,0.6,0.2125,6.16601625,2.7499015,1.077281,1.8427175,6.0
11846,F,1.7375,1.325,0.475,42.48172575,17.123098,8.85921875,14.3164975,14.0
11847,M,1.8,1.45,0.45,58.75433875,23.51591025,12.88484775,16.8679525,11.0
11848,I,0.6875,0.55,0.1875,3.67126025,1.474174,0.75126175,0.9922325,8.0
11849,M,1.4875,1.175,0.325,23.48756075,10.56018875,4.8477645,5.953395,9.0
11850,M,1.4125,1.05,0.3625,26.01066625,11.1413535,6.22271525,7.2291225,8.0
11851,M,1.425,1.1125,0.4375,24.8058125,12.26115875,4.309124,6.0951425,9.0
11852,I,1.125,0.8875,0.3125,13.53688625,6.293589,3.231843,3.96893,9.0
11853,M,1.4625,1.1875,0.425,29.66775175,15.03940975,5.71242425,8.3631025,10.0
11854,F,1.2625,0.975,0.3125,18.24290325,6.7755305,4.06815325,5.2446575,14.0
11855,M,1.2125,0.925,0.3125,12.3320325,5.1312595,2.721552,4.53592,11.0
11856,I,1.45,1.125,0.4,24.38057,12.1619355,4.89028875,7.7961125,11.0
11857,I,1.175,0.9375,0.25,15.762322,7.994559,3.64291075,4.3941725,7.0
11858,M,1.3875,1.1375,0.4125,27.385617,8.85921875,4.52174525,9.7805775,13.0
11859,M,1.4875,1.1625,0.35,25.86891875,11.94931425,5.68407475,7.93786,9.0
11860,F,1.4375,1.125,0.3625,22.736299,9.525432,4.46504625,7.5126175,11.0
11861,I,1.125,0.825,0.275,12.7289255,5.6982495,2.5231055,3.40194,10.0
11862,I,1.0375,0.775,0.225,8.9867915,3.912231,1.43164975,2.551455,6.0
11863,F,1.4625,1.1875,0.3875,28.462898,13.19669225,6.2652395,7.93786,10.0
11864,I,1.1875,0.9125,0.3125,12.68640125,5.37223025,2.50893075,4.3941725,9.0
11865,I,1.0625,0.825,0.225,9.02931575,4.0539785,1.88524175,2.551455,7.0
11866,F,1.3,1.075,0.3625,22.169309,9.82310175,4.4508715,6.6621325,11.0
11867,F,1.3,1.025,0.3125,17.90270925,6.76135575,4.082328,5.386405,11.0
11868,I,0.9875,0.7125,0.25,7.10154975,3.30271675,1.7293195,2.1262125,7.0
11869,F,1.6125,1.25,0.4375,33.46658475,13.267566,6.76135575,10.3475675,9.0
11870,M,1.45,1.1125,0.375,23.416687,8.97261675,4.7910655,8.0796075,10.0
11871,M,1.575,1.2125,0.475,35.19590425,13.380964,8.60407325,9.53960675,10.0
11872,I,1.3,1.0,0.3125,17.02387475,7.654365,4.025629,5.2446575,8.0
11873,M,1.525,1.2,0.4,29.540179,13.834556,7.10154975,7.654365,9.0
11874,F,1.1125,0.85,0.25,13.9196045,6.520385,3.2601925,3.40194,8.0
11875,F,1.55,1.2,0.4,29.07241225,12.47378,6.633783,8.3064035,9.0
11876,F,1.5,1.1875,0.3875,29.1149365,12.47378,7.15824875,8.0796075,10.0
11877,I,1.0,0.775,0.2625,9.31281075,3.98310475,1.984465,2.4664065,7.0
11878,M,1.3125,0.9625,0.35,18.46969925,9.36950975,3.89805625,4.9611625,8.0
11879,I,1.0625,0.8125,0.25,10.41844125,4.52174525,2.33883375,2.9766975,9.0
11880,M,1.3,0.9875,0.3,18.313777,9.82310175,3.07592075,4.7343665,8.0
11881,I,1.3125,1.0375,0.35,20.921931,8.29222875,4.3374735,6.6621325,9.0
11882,F,1.225,0.9875,0.3125,15.71979775,6.13766675,3.7137845,4.819415,10.0
11883,M,1.4375,1.1,0.4,28.2644515,12.3320325,5.9250455,7.7961125,11.0
11884,F,1.6375,1.275,0.4375,39.3774555,14.8834875,9.19941275,11.623295,16.0
11885,M,1.4,1.125,0.375,24.1821235,9.922325,5.0745605,6.80388,17.0
11886,M,1.6,1.2125,0.4375,36.61337925,12.94154675,9.9506745,11.29727575,14.0
11887,F,1.4625,1.15,0.4625,29.27085875,15.03940975,6.16601625,7.83863675,8.0
11888,F,1.5375,1.1875,0.4125,31.581343,12.79979925,7.994559,8.6465975,11.0
11889,F,1.5,1.25,0.3875,31.808139,12.5588285,9.2135875,9.4970825,12.0
11890,F,1.3375,1.0875,0.3625,22.66542525,9.7805775,5.79747275,6.80388,11.0
11891,I,0.5,0.3625,0.125,1.0489315,0.3118445,0.21262125,0.283495,9.0
11892,I,1.125,0.8375,0.25,11.6516445,5.74077375,2.42388225,2.551455,7.0
11893,F,1.0625,0.8125,0.25,11.5382465,5.11708475,2.9199985,2.83495,6.0
11894,I,0.725,0.525,0.15,2.8632995,1.20485375,0.623689,0.850485,5.0
11895,F,1.4,1.125,0.375,22.75047375,9.62465525,4.40834725,7.8528115,8.0
11896,M,1.275,0.975,0.3125,15.35125425,6.13766675,3.27436725,4.53592,9.0
11897,F,1.1875,0.875,0.2625,13.437663,5.499803,2.7499015,4.9611625,9.0
11898,M,1.6,1.2375,0.4625,37.42134,16.59863225,7.7394135,11.169703,11.0
11899,M,1.2875,0.975,0.3,18.86659225,8.34892775,4.3941725,4.5075705,8.0
11900,F,1.5,1.1875,0.4,27.20134525,12.927372,5.6415505,7.2291225,12.0
11901,F,1.55,1.225,0.4,32.58775025,14.50076925,7.27164675,8.66077225,10.0
11902,M,1.475,1.125,0.375,23.43086175,10.489315,6.56290925,6.6621325,9.0
11903,I,1.0125,0.7625,0.225,9.07184,4.46504625,1.85689225,2.9766975,7.0
11904,I,1.1,0.85,0.325,10.53183925,4.66349275,2.33883375,2.9766975,7.0
11905,M,1.6,1.3125,0.4375,39.2640575,15.26620575,7.994559,10.77281,13.0
11906,F,1.4125,1.1125,0.4,30.43318825,12.3887315,5.8683465,9.355335,9.0
11907,M,1.425,1.0875,0.375,21.44639675,9.6104805,5.3013565,5.5281525,11.0
11908,M,1.6,1.2125,0.4375,39.3774555,16.51358375,8.50485,11.90679,10.0
11909,I,0.8125,0.6,0.1875,4.1673765,2.041164,0.907184,1.2757275,5.0
11910,M,1.2,0.975,0.3375,17.860185,7.35669525,4.195726,6.80388,12.0
11911,M,1.5875,1.2125,0.4125,34.699788,17.98775775,7.2858215,7.767763,8.0
11912,M,1.4625,1.0875,0.3875,24.73493875,8.7599955,4.819415,9.4970825,10.0
11913,M,1.425,1.0875,0.3375,22.94892025,9.695529,6.1518415,6.23689,9.0
11914,F,1.5125,1.1875,0.5,32.6302745,12.7856245,6.3786375,13.324265,16.0
11915,M,1.375,1.05,0.4125,26.01066625,12.643877,5.556502,7.824462,8.0
11916,I,1.025,0.8125,0.35,11.38232425,5.1879585,2.097863,3.40194,8.0
11917,M,1.575,1.225,0.4125,32.0065855,15.77649675,6.80388,8.788345,10.0
11918,I,0.9,0.675,0.225,5.556502,2.2396105,1.020582,1.8427175,7.0
11919,I,1.1,0.9125,0.3125,11.94931425,5.10291,2.42388225,3.3735905,11.0
11920,M,1.575,1.225,0.475,32.16250775,13.947954,7.200773,9.865626,12.0
11921,I,0.5625,0.4125,0.1375,1.45999925,0.5386405,0.226796,0.396893,4.0
11922,M,1.3125,1.1125,0.375,24.13959925,8.6465975,4.86193925,8.50485,11.0
11923,F,1.55,1.1875,0.4375,28.98736375,10.98543125,5.71242425,9.2135875,14.0
11924,I,1.075,0.8125,0.25,10.999606,4.46504625,2.041164,2.9766975,7.0
11925,M,1.65,1.25,0.4375,36.457457,17.08057375,8.29222875,9.922325,10.0
11926,M,1.6125,1.25,0.4375,42.2124055,17.19397175,8.66077225,11.056305,12.0
11927,F,1.7,1.325,0.4625,41.5887165,16.54193325,6.98815175,11.90679,13.0
11928,M,1.625,1.25,0.475,32.545226,12.587178,7.41339425,10.489315,18.0
11929,F,1.3375,1.05,0.3875,22.8780465,9.48290775,5.3580555,7.7961125,12.0
11930,I,1.225,0.9625,0.325,18.92329125,8.71747125,4.7343665,5.2446575,9.0
11931,M,1.2125,0.9375,0.3125,14.35902175,6.05261825,2.721552,4.819415,8.0
11932,I,1.075,0.8125,0.2625,10.33339275,4.46504625,2.25378525,2.9766975,7.0
11933,F,1.3625,1.0625,0.35,23.94115275,8.85921875,5.556502,6.23689,14.0
11934,I,1.3,1.0,0.3375,17.76096175,7.3992195,3.72795925,5.6699,8.0
11935,F,1.625,1.2125,0.45,37.54891275,17.0097,7.35669525,10.0640725,9.0
11936,M,1.6625,1.25,0.4375,38.73959175,16.782904,8.57572375,9.922325,9.0
11937,I,1.2625,0.9375,0.3125,13.154168,6.73300625,2.96252275,4.53592,8.0
11938,M,1.6125,1.25,0.4,36.117263,16.215914,7.767763,8.221355,9.0
11939,I,1.1375,0.875,0.3,12.2753335,5.4147545,2.50893075,3.33106625,8.0
11940,M,1.3,1.0,0.3,17.916884,7.6260155,3.288542,4.819415,9.0
11941,M,1.6375,1.225,0.55,42.807745,14.968536,9.2135875,12.48795475,17.0
11942,M,1.5,1.1875,0.4375,30.107169,14.35902175,5.85417175,7.8528115,9.0
11943,I,1.3125,1.0,0.3625,20.0997955,9.19941275,4.025629,6.520385,11.0
11944,I,0.8875,0.675,0.225,6.33611325,2.42388225,1.48834875,2.154562,6.0
11945,F,1.675,1.2625,0.5,41.503668,18.18620425,8.901743,12.11941125,11.0
11946,I,0.75,0.5625,0.1875,4.082328,1.71514475,0.737087,1.2757275,6.0
11947,M,1.65,1.325,0.4875,38.51279575,18.12950525,7.10154975,11.283101,10.0
11948,M,1.45,1.1,0.3625,26.01066625,11.4248485,5.93922025,7.2291225,9.0
11949,M,1.4375,1.15,0.4,25.911443,11.94931425,4.762716,7.7961125,11.0
11950,F,1.5625,1.2875,0.425,34.5013415,16.82542825,6.95980225,9.355335,11.0
11951,M,1.4,1.1,0.35,22.75047375,10.90038275,4.3374735,6.23689,9.0
11952,F,1.6,1.3125,0.45,40.41221225,19.561155,8.221355,11.623295,10.0
11953,I,1.15,0.8625,0.2625,13.36678925,6.9456275,2.65067825,3.118445,7.0
11954,F,1.575,1.2375,0.3875,32.601925,13.0691195,8.60407325,8.94426725,10.0
11955,I,1.0875,0.8375,0.275,10.27669375,4.309124,2.0695135,3.5436875,7.0
11956,F,1.4125,1.1375,0.375,30.0221205,14.72756525,6.8322295,7.7961125,10.0
11957,F,1.05,0.825,0.2625,11.04213025,4.4508715,2.2963095,3.4869885,12.0
11958,M,1.6875,1.3125,0.4375,38.11590275,13.93377925,6.50621025,12.48795475,15.0
11959,M,1.425,1.125,0.45,27.499015,10.19164525,6.13766675,8.3631025,13.0
11960,F,1.4,1.1125,0.3625,27.9809565,12.51630425,5.82582225,7.5126175,9.0
11961,M,0.4875,0.3625,0.075,0.97805775,0.3118445,0.1417475,0.283495,4.0
11962,I,1.0625,0.8125,0.225,9.4970825,4.37999775,1.8427175,2.9766975,6.0
11963,M,1.5125,1.175,0.45,28.02348075,12.5021295,6.42116175,7.7961125,10.0
11964,F,1.575,1.2,0.4125,35.81959325,13.947954,8.68912175,9.56795625,10.0
11965,F,1.0125,0.7625,0.3,9.19941275,3.95475525,1.60174675,2.6932025,6.0
11966,F,1.425,1.1375,0.375,27.08794725,11.12717875,6.76135575,8.3631025,9.0
11967,F,1.525,1.175,0.425,32.034935,14.81261375,6.350288,8.788345,9.0
11968,M,0.925,0.6875,0.225,6.61960825,2.721552,1.6159215,2.26796,7.0
11969,M,1.525,1.1625,0.4375,31.2694985,15.1102835,7.21494775,8.6465975,13.0
11970,M,1.6875,1.3125,0.4875,47.513762,21.3471735,10.67358675,11.623295,10.0
11971,M,1.35,1.0625,0.275,21.885814,9.808927,4.6209685,7.93786,10.0
11972,I,1.0125,0.75,0.2875,9.185238,3.78465825,2.041164,2.6365035,8.0
11973,I,1.25,0.9625,0.35,15.7339725,7.04485075,3.69960975,5.5281525,10.0
11974,M,1.6375,1.3125,0.375,39.76017375,19.03668925,8.37727725,9.4970825,12.0
11975,I,1.3,1.0,0.2875,18.72484475,8.788345,3.95475525,5.2446575,8.0
11976,I,0.6875,0.5125,0.1625,2.76407625,1.14815475,0.52446575,0.907184,6.0
11977,F,1.375,1.1,0.375,22.15513425,9.48290775,4.3941725,6.80388,12.0
11978,I,0.975,0.6375,0.2375,7.6827145,3.061746,1.7860185,2.26796,7.0
11979,F,1.25,1.0125,0.3,13.96212875,6.406987,3.50116325,3.78465825,9.0
11980,I,0.425,0.325,0.1625,0.850485,0.3685435,0.3685435,0.283495,5.0
11981,M,1.625,1.25,0.425,39.02308675,18.38465075,8.8166945,9.4970825,10.0
11982,I,1.275,1.0,0.3125,18.5689225,8.561549,3.96893,5.2446575,8.0
11983,M,1.4125,1.125,0.375,22.66542525,9.76640275,5.25883225,6.3786375,8.0
11984,I,1.425,1.125,0.3625,21.72989175,9.62465525,4.63514325,6.520385,9.0
11985,I,1.15,0.9,0.2625,12.7856245,5.499803,2.48058125,3.5436875,7.0
11986,F,1.4375,1.1,0.3875,28.36367475,12.927372,5.6699,7.5126175,10.0
11987,I,1.0625,0.7875,0.2375,9.979024,4.89028875,2.22543575,2.83495,6.0
11988,M,1.575,1.25,0.4375,34.68561325,15.195332,8.1363065,8.9300925,12.0
11989,F,1.4,1.1,0.4375,24.56484175,9.25611175,5.726599,7.93786,10.0
11990,M,1.5,1.225,0.4,28.576296,11.963489,7.10154975,7.654365,10.0
11991,F,1.3,1.0125,0.375,24.323871,9.25611175,4.422522,7.654365,15.0
11992,I,1.175,0.8875,0.25,14.69921575,7.24329725,2.48058125,3.8271825,7.0
11993,F,1.75,1.375,0.425,44.8772585,17.8318355,9.39785925,11.90679,17.0
11994,F,1.55,1.25,0.425,33.55163325,12.0485375,6.690482,11.056305,14.0
11995,F,1.6125,1.2625,0.5,40.61065875,16.31513725,9.79475225,12.2186345,15.0
11996,M,1.475,1.1375,0.45,29.49765475,12.94154675,6.30776375,9.2135875,10.0
11997,I,1.3125,1.0375,0.3375,19.85882475,9.298636,3.35941575,5.9250455,8.0
11998,I,1.275,1.05,0.3125,19.09338825,9.808927,3.89805625,5.2446575,8.0
11999,M,1.425,1.1,0.3625,27.91008275,10.489315,6.90310325,7.654365,12.0
12000,F,1.05,0.8125,0.25,10.27669375,3.96893,2.33883375,3.2601925,13.0
12001,I,1.0,0.8125,0.25,9.19941275,3.742134,2.33883375,2.83495,8.0
12002,I,1.2875,0.9875,0.3125,15.77649675,6.05261825,3.01922175,4.819415,8.0
12003,F,1.5625,1.225,0.45,35.19590425,14.7133905,8.448151,10.489315,14.0
12004,I,1.075,0.8125,0.225,10.02154825,4.46504625,2.83495,3.40194,10.0
12005,F,1.8625,1.4375,0.45,53.4388075,26.932025,11.623295,12.2186345,10.0
12006,M,1.625,1.275,0.475,45.25997675,18.52639825,9.128539,12.03436275,12.0
12007,I,1.1,0.85,0.35,10.886208,4.0539785,1.88524175,2.8632995,9.0
12008,M,1.45,1.1125,0.4,27.895908,12.68640125,5.6699,7.2291225,13.0
12009,F,1.5,1.1875,0.4125,29.48348,12.0485375,6.80388,9.4970825,11.0
12010,F,1.6625,1.35,0.4625,39.519203,13.99047825,9.05766525,12.3320325,12.0
12011,F,1.15,0.875,0.275,12.984071,5.65572525,2.778251,3.685435,8.0
12012,F,1.4125,1.1125,0.325,22.75047375,9.87980075,5.10291,6.80388,10.0
12013,M,1.5,1.175,0.4125,24.8625115,12.00601325,5.68407475,6.9456275,10.0
12014,F,1.3125,0.9875,0.3125,17.860185,8.03708325,3.8271825,4.40834725,12.0
12015,I,1.3,1.0,0.325,18.6256215,8.37727725,4.53592,4.9611625,9.0
12016,I,1.1375,0.875,0.2875,13.62193475,6.520385,3.50116325,3.78465825,8.0
12017,M,1.375,0.9875,0.35,21.58814425,9.7238785,4.01145425,5.953395,10.0
12018,F,1.5125,1.125,0.4125,30.03629525,14.84096325,5.71242425,8.77417025,9.0
12019,F,1.4375,1.0875,0.3375,25.1460065,11.77921725,4.86193925,7.78193775,12.0
12020,M,1.5,1.1625,0.4125,31.6096925,13.721158,7.711064,9.355335,13.0
12021,M,1.4875,1.1875,0.3875,31.42542075,12.6722265,6.08096775,8.0796075,15.0
12022,F,1.5875,1.25,0.4375,40.69570725,16.40018575,8.448151,10.886208,12.0
12023,F,1.5,1.1875,0.4125,29.72445075,13.5227115,6.56290925,8.3631025,9.0
12024,M,1.45,1.15,0.3875,25.004259,8.15048125,5.783298,7.087375,10.0
12025,F,1.4,1.1125,0.4375,27.839209,10.98543125,6.2652395,11.90679,20.0
12026,I,1.25,0.9625,0.3125,16.74037975,6.973977,3.5436875,5.386405,9.0
12027,F,1.25,0.95,0.3375,16.68368075,7.654365,4.57844425,4.819415,8.0
12028,M,1.4625,1.1875,0.3875,31.6096925,13.70698325,7.10154975,8.3631025,10.0
12029,I,0.875,0.6625,0.225,5.3013565,2.211261,1.14815475,1.8427175,7.0
12030,I,0.725,0.525,0.1625,3.01922175,1.360776,0.63786375,0.850485,6.0
12031,F,1.3,1.0875,0.35,22.41027975,9.68135425,5.273007,6.0951425,10.0
12032,M,1.5875,1.25,0.4125,32.772022,14.16057525,7.7394135,9.7805775,9.0
12033,M,1.4,1.125,0.35,24.50814275,9.36950975,5.11708475,7.37087,10.0
12034,I,1.0125,0.75,0.25,8.66077225,3.345241,1.8427175,2.4097075,7.0
12035,I,0.7875,0.575,0.2125,3.9405805,1.54504775,0.83631025,1.13398,7.0
12036,F,1.45,1.125,0.3625,28.2644515,12.34620725,6.010094,7.087375,10.0
12037,F,1.6875,1.325,0.4375,41.8722115,18.6256215,8.85921875,11.12717875,13.0
12038,M,1.05,0.7875,0.275,9.808927,3.912231,2.0128145,2.6365035,7.0
12039,I,1.1,0.8375,0.2375,11.283101,4.80524025,2.67902775,3.2601925,7.0
12040,F,1.4,1.1,0.35,26.2232875,11.18387775,5.6699,8.3631025,9.0
12041,M,1.6125,1.25,0.4,37.2023115,18.49804875,7.52679225,9.07184,9.0
12042,I,1.1375,0.875,0.25,11.07047975,4.55009475,2.4664065,3.8271825,8.0
12043,M,1.65,1.3375,0.4875,45.2741515,16.45688475,9.14271375,14.17475,17.0
12044,M,1.2375,0.9875,0.325,17.95940825,8.164656,4.46504625,5.10291,8.0
12045,M,1.4625,1.1625,0.425,29.2283345,10.47514025,5.57067675,8.60407325,18.0
12046,I,1.3,1.0,0.35,17.53416575,8.164656,4.53592,4.9611625,8.0
12047,M,1.3625,1.0625,0.4375,24.720764,8.3064035,4.72019175,8.0796075,13.0
12048,I,0.7,0.55,0.1875,3.86970675,1.63009625,0.83631025,0.9922325,7.0
12049,M,1.3375,1.1375,0.3375,27.669112,13.13999325,5.71242425,7.7961125,8.0
12050,I,1.375,1.125,0.375,22.0275615,8.46232575,5.25883225,6.690482,10.0
12051,M,1.4125,1.075,0.3125,24.81998725,11.1413535,5.45727875,6.6621325,9.0
12052,F,1.625,1.4,0.5875,49.17220775,21.53144525,9.412034,14.2030995,11.0
12053,M,1.2625,0.975,0.3125,18.27125275,8.88756825,4.025629,3.742134,9.0
12054,M,1.3875,1.0875,0.3875,27.499015,8.09378225,6.19436575,9.4970825,14.0
12055,F,1.7625,1.325,0.4375,47.62716,21.38969775,9.53960675,12.40290625,10.0
12056,I,1.225,0.925,0.3,15.2236815,7.087375,2.82077525,3.98310475,7.0
12057,I,0.8375,0.65,0.2,5.443104,1.77184375,1.11980525,1.984465,8.0
12058,F,1.2125,0.925,0.3,14.81261375,5.953395,3.84135725,4.2240755,9.0
12059,F,1.3625,1.125,0.3625,23.88445375,10.77281,4.6209685,5.9250455,10.0
12060,M,1.4125,1.1,0.375,26.08154,9.8372765,7.41339425,7.654365,11.0
12061,M,1.3125,1.0,0.425,25.41532675,7.3992195,5.82582225,8.0796075,19.0
12062,M,1.55,1.2125,0.3625,28.81726675,13.11164375,6.76135575,7.2291225,10.0
12063,I,1.1625,0.85,0.2625,9.8372765,5.51397775,2.22543575,2.83495,7.0
12064,M,1.5,1.2125,0.4,31.127751,14.401546,6.577084,8.50485,10.0
12065,F,1.6125,1.25,0.4875,38.782116,14.2030995,6.917278,12.77144975,16.0
12066,M,1.5625,1.2375,0.4,36.7693015,17.690088,8.60407325,9.7805775,12.0
12067,M,1.5,1.175,0.3875,32.02076025,16.953001,6.25106475,9.00096625,8.0
12068,I,1.0875,0.8,0.25,10.2341695,4.97533725,2.5231055,2.7499015,8.0
12069,I,1.0125,0.75,0.2375,8.15048125,3.231843,1.80019325,2.9766975,7.0
12070,M,1.025,0.7875,0.25,10.95708175,4.55009475,1.984465,2.6932025,11.0
12071,I,0.925,0.6875,0.2125,6.59125875,2.721552,1.74349425,2.62232875,6.0
12072,F,1.45,1.075,0.375,22.1409595,9.96484925,6.27941425,6.19436575,13.0
12073,F,1.5875,1.2875,0.425,33.26813825,14.5999925,8.00873375,9.922325,12.0
12074,I,1.1,0.85,0.2625,12.48795475,6.10931725,2.56562975,3.40194,9.0
12075,I,0.6375,0.4625,0.15,2.0695135,0.963883,0.396893,0.5953395,6.0
12076,M,1.3625,1.0,0.425,33.5941575,16.23008875,6.13766675,9.355335,11.0
12077,M,1.425,1.125,0.4125,27.78251,11.169703,5.499803,8.3631025,9.0
12078,I,0.9375,0.6875,0.2375,6.25106475,2.7499015,1.17650425,1.984465,7.0
12079,F,1.5625,1.225,0.4125,34.06192425,16.45688475,6.95980225,8.9300925,10.0
12080,I,1.075,0.8125,0.2375,10.41844125,4.69184225,2.324659,2.9766975,6.0
12081,I,1.1125,0.8125,0.275,10.78698475,4.5075705,2.041164,2.9766975,6.0
12082,I,1.375,1.0625,0.3375,23.09066775,11.4248485,5.99591925,5.953395,9.0
12083,M,1.325,1.025,0.3,18.24290325,7.04485075,4.32329875,5.953395,8.0
12084,F,1.45,1.125,0.4,28.19357775,12.48795475,6.4920355,7.5126175,15.0
12085,F,1.2625,0.9375,0.3,17.70426275,8.8733935,3.6003865,4.819415,9.0
12086,F,1.5125,1.225,0.3875,31.127751,14.4298955,6.690482,9.63883,11.0
12087,M,1.5875,1.275,0.375,30.107169,12.6155275,5.329706,8.1363065,11.0
12088,I,1.1375,0.8875,0.3125,11.77921725,4.5075705,2.42388225,3.40194,9.0
12089,I,0.95,0.7,0.2375,7.98038425,3.55786225,1.48834875,2.551455,6.0
12090,M,1.625,1.275,0.45,41.23434775,16.31513725,10.8011595,10.546014,10.0
12091,I,0.525,0.375,0.1375,1.88524175,0.8788345,0.4819415,0.4252425,1.0
12092,M,1.525,1.2125,0.3875,29.0582375,12.3320325,6.973977,7.087375,9.0
12093,I,0.75,0.5625,0.225,4.309124,2.0128145,1.190679,1.2757275,5.0
12094,F,1.275,0.975,0.3125,16.68368075,6.9456275,3.27436725,5.5281525,10.0
12095,M,1.6125,1.25,0.3875,35.096681,14.911837,6.39281225,9.4970825,10.0
12096,I,0.9125,0.675,0.2125,6.7188315,2.56562975,1.11980525,1.984465,6.0
12097,I,1.025,0.7625,0.2875,7.93786,3.515338,1.6159215,2.551455,8.0
12098,M,1.4875,1.1875,0.4375,32.92794425,15.97494325,8.29222875,7.98038425,10.0
12099,F,1.7,1.3125,0.45,44.9906565,20.9502805,9.922325,11.1980525,10.0
12100,M,1.55,1.2125,0.4375,35.19590425,15.49300175,7.6827145,9.922325,15.0
12101,M,1.575,1.2125,0.4375,36.117263,16.612807,7.86698625,9.63883,11.0
12102,M,1.425,1.125,0.3375,26.08154,11.75086775,5.76912325,7.087375,10.0
12103,M,1.5625,1.2125,0.5,36.0889135,11.7083435,8.561549,9.02931575,16.0
12104,F,1.325,1.025,0.325,21.4038725,9.31281075,4.6209685,5.6982495,10.0
12105,F,1.4,1.125,0.4125,26.43590875,11.8217415,5.00368675,7.5126175,10.0
12106,M,1.4875,1.125,0.3875,32.10580875,14.33067225,5.42892925,10.0640725,12.0
12107,M,1.4375,1.125,0.375,27.14464625,13.65028425,6.463686,7.5126175,8.0
12108,I,1.2375,0.95,0.3,10.19164525,4.7343665,2.22543575,2.96252275,8.0
12109,M,1.5375,1.175,0.4125,38.612019,18.15785475,9.53960675,8.788345,10.0
12110,M,1.65,1.3,0.4625,44.0834725,19.0225145,7.767763,13.7495075,15.0
12111,I,1.1625,0.8875,0.3125,11.7650425,4.762716,2.42388225,3.7137845,9.0
12112,M,1.1875,0.875,0.3125,13.39513875,5.4147545,2.8066005,3.685435,9.0
12113,M,1.6,1.2875,0.4125,39.859397,17.293195,8.60407325,11.623295,9.0
12114,I,1.05,0.8625,0.2625,10.21999475,4.46504625,2.67902775,3.40194,9.0
12115,I,0.5625,0.4,0.1375,1.54504775,0.75126175,0.4252425,0.4252425,5.0
12116,F,1.7,1.325,0.475,49.32813,23.28911425,11.396499,11.623295,10.0
12117,I,0.9375,0.6875,0.25,6.23689,3.1467945,1.6159215,1.984465,8.0
12118,F,1.475,1.1625,0.3625,26.80445225,11.60912025,5.57067675,6.6621325,8.0
12119,M,1.275,1.025,0.3625,22.15513425,9.08601475,4.46504625,6.80388,10.0
12120,I,1.1375,0.9,0.275,14.69921575,6.08096775,2.42388225,3.5436875,7.0
12121,F,1.625,1.2375,0.425,37.98833,19.20678625,8.391452,9.07184,11.0
12122,M,0.9875,0.75,0.2875,7.66853975,3.35941575,1.5025235,2.26796,10.0
12123,M,1.625,1.275,0.4875,47.513762,16.51358375,10.58853825,13.42348825,14.0
12124,I,1.225,0.95,0.3125,16.45688475,8.49067525,3.572037,4.819415,8.0
12125,F,1.125,0.8375,0.275,12.48795475,5.10291,2.4097075,3.33106625,9.0
